ANO;MES;LINHA;ESTACAO;MEDIA;DETALHE_1;DETALHE_2
2019;MARÇO;LINHA 5;BRK;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;CPB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;ECT;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;MOE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;SER;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;HSP;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;SCZ;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MARÇO;LINHA 5;CKB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;CPR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;CPL;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;VBE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;GGR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;STA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;LTR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;APN;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;ABV;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;BGA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;BRK;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;CPB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;MOE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;SER;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;HSP;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;SCZ;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;ABRIL;LINHA 5;CKB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;CPR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;CPL;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;VBE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;GGR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;STA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;LTR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;APN;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;ABV;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;BGA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;BRK;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;CPB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;ECT;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;MOE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;SER;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;HSP;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;SCZ;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;MAIO;LINHA 5;CKB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;CPR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;CPL;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;VBE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;GGR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;STA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;LTR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;APN;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;ABV;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;BGA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;BRK;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;CPB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;ECT;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;MOE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;SER;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;HSP;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;SCZ;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JUNHO;LINHA 5;CKB;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;CPR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;CPL;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;VBE;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;GGR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;STA;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
2019;JULHO;LINHA 5;LTR;0;A partir de 04/08/18, a Linha 5 - Lilás passou a ser operada em regime de concessão pela Via Mobilidade.;Sem Observação
